window_index,log_likelihood
243,-2.2652089595794678
244,-1.1359556913375854
245,-1.8635263442993164
246,-2.19492506980896
247,-0.7970345616340637
248,-1.741897702217102
249,-2.7486841678619385
250,-1.981732964515686
251,-3.2272584438323975
252,-0.29801633954048157
253,-0.3933280408382416
254,-0.43553224205970764
255,-0.43553224205970764
256,-0.43553224205970764
257,-0.43553224205970764
258,-1.1677852869033813
259,-1.1677852869033813
260,-1.1677852869033813
261,-1.1677852869033813
262,-1.1677852869033813
263,-1.1677852869033813
264,-1.1677852869033813
265,-1.1677852869033813
266,-1.1677852869033813
267,-1.1677852869033813
268,-1.1677852869033813
269,-1.5941179990768433
270,-2.4179811477661133
271,-3.180710792541504
272,-2.9347822666168213
273,-1.4183136224746704
274,-2.975559949874878
275,-1.489944577217102
276,-1.4557558298110962
277,-1.9069947004318237
278,-3.628005266189575
279,-2.292593479156494
280,-0.9808024764060974
281,-0.2846386432647705
282,-0.9838247895240784
283,-1.1016974449157715
284,-0.5176924467086792
285,-0.8814849853515625
286,-3.917334794998169
287,-1.4728370904922485
288,-0.9100804328918457
289,-3.559481382369995
290,-2.4236457347869873
291,-2.8759076595306396
292,-3.1994564533233643
293,-0.25982314348220825
294,-1.9910894632339478
295,-1.6478582620620728
296,-1.2671891450881958
297,-1.1533362865447998
298,-0.33463552594184875
299,-1.7470359802246094
300,-1.541009545326233
301,-0.009568222798407078
302,-1.4780460596084595
303,-2.4442977905273438
304,-1.2804580926895142
305,-2.2527060508728027
306,-0.40151843428611755
307,-2.0967319011688232
308,-0.39625898003578186
309,-0.8221719264984131
310,-1.0454310178756714
311,-1.463095784187317
312,-1.2166672945022583
313,-1.6648081541061401
314,-1.3317028284072876
315,-1.9146443605422974
316,-1.0454310178756714
317,-1.3317028284072876
318,-1.2107490301132202
319,-1.0454310178756714
320,-1.39325749874115
321,-1.39325749874115
322,-0.8904261589050293
323,-4.833925724029541
324,-4.207677841186523
325,-3.420807123184204
326,-1.7275148630142212
327,-2.4960086345672607
328,-2.8049545288085938
329,-3.990831136703491
330,-0.8988096117973328
331,-2.6319689750671387
332,-3.1737239360809326
333,-1.6191269159317017
334,-1.7868651151657104
335,-2.950436592102051
336,-3.884416341781616
337,-1.32810640335083
338,-0.40151843428611755
339,-1.1134032011032104
340,-1.5107301473617554
341,-2.04811692237854
342,-1.4457508325576782
343,-1.9426823854446411
344,-1.8155404329299927
345,-2.23771595954895
346,-2.54876971244812
347,-1.7741669416427612
348,-1.33257257938385
349,-3.4987823963165283
350,-0.3313184082508087
351,-1.8030296564102173
352,-0.7618992328643799
353,-0.4043642580509186
354,-2.1345388889312744
355,-1.8184003829956055
356,-2.528035879135132
357,-1.6668106317520142
358,-2.2199838161468506
359,-2.51102614402771
360,-0.6509088277816772
361,-0.6139048933982849
362,-0.8814849853515625
363,-0.9838247895240784
364,-0.7618920803070068
365,-2.1920557022094727
366,-1.826724886894226
367,-1.685376763343811
368,-0.7618920803070068
369,-4.952308177947998
370,-0.7934326529502869
371,-0.9207348227500916
372,-1.125949501991272
373,-1.2624362707138062
374,-0.9265157580375671
375,-1.5004888772964478
376,-1.0537346601486206
377,-0.8645779490470886
